image_path,label,mean_intensity,variance,median_intensity,min_intensity,max_intensity,entropy,edge_density,contrast,smoothness,skewness,kurtosis
chest_xray_split/train\PNEUMONIA\person774_bacteria_2678.jpeg,PNEUMONIA,105.85661635616326,3009.704866351681,112.0,0,255,7.5250998,0.004831822124917382,3009.704866351681,0.9996678518671238,-35622.24461645416,1.8531139206893963
chest_xray_split/train\PNEUMONIA\person774_virus_1403.jpeg,PNEUMONIA,117.7014595564253,2475.2785268977445,126.0,0,255,7.3744307,0.0025848010437051535,2475.2785268977445,0.9995961682059842,-74847.51346379092,2.5428262510049104
chest_xray_split/train\PNEUMONIA\person775_bacteria_2679.jpeg,PNEUMONIA,77.99858683668306,1413.926797046853,69.0,0,255,7.0756335,0.002325901894158473,1413.926797046853,0.9992932496563871,33565.25968572852,2.70934916309508
chest_xray_split/train\PNEUMONIA\person775_virus_1404.jpeg,PNEUMONIA,114.66136303804133,2125.579538184249,122.0,0,255,7.293527,0.0014006351191259707,2125.579538184249,0.9995297612988161,-43011.310257303514,2.2652393206489827
chest_xray_split/train\PNEUMONIA\person776_bacteria_2680.jpeg,PNEUMONIA,86.12125,2080.016056013258,80.0,0,255,7.4058204,0.01309228650137741,2080.016056013258,0.9995194655047901,19630.552459705334,2.1971628399953222
chest_xray_split/train\PNEUMONIA\person776_virus_1405.jpeg,PNEUMONIA,114.01826292036851,5112.274991916899,121.0,0,255,7.229828,0.0008348622034982814,5112.274991916899,0.9998044306238993,-92084.33299969295,1.698074111189511
chest_xray_split/train\PNEUMONIA\person778_bacteria_2682.jpeg,PNEUMONIA,98.14730292523514,2551.084969311951,98.0,0,255,7.4589033,0.004102403156384505,2551.084969311951,0.9996081635164876,-10537.994709296834,1.8635346458683888
chest_xray_split/train\PNEUMONIA\person778_virus_1408.jpeg,PNEUMONIA,87.95310974121094,1889.1205364633684,87.0,0,255,7.320982,0.00286865234375,1889.1205364633684,0.9994709332126135,-3727.5881306768065,2.395910075540184
chest_xray_split/train\PNEUMONIA\person779_virus_1409.jpeg,PNEUMONIA,115.04010864846211,2390.0671092222024,127.0,0,200,7.303335,0.001447161892887756,2390.0671092222024,0.999581776690356,-79437.8082864461,2.387966862768808
chest_xray_split/train\PNEUMONIA\person779_virus_1410.jpeg,PNEUMONIA,99.44907561317967,2785.4420958690616,105.0,0,255,7.3821106,0.0077847960992907805,2785.4420958690616,0.9996411194040304,-43475.08567672575,1.9579793937601255
chest_xray_split/train\PNEUMONIA\person77_bacteria_374.jpeg,PNEUMONIA,130.09144415431265,2644.301684715294,138.0,0,255,7.4269037,0.0037085392333033843,2644.301684715294,0.9996219712837375,-90714.61168456072,2.635548940994754
chest_xray_split/train\PNEUMONIA\person77_bacteria_375.jpeg,PNEUMONIA,109.68766827280155,3020.180784871463,117.0,0,255,7.4869747,0.0067970606803327395,3020.180784871463,0.9996690035879324,-53896.755739812485,1.9167306085996658
chest_xray_split/train\PNEUMONIA\person77_bacteria_376.jpeg,PNEUMONIA,150.8152650605648,2668.2214445599925,170.0,0,255,7.0333166,0.003225344036697248,2668.2214445599925,0.9996253589217792,-193057.16781691127,4.185021995120065
chest_xray_split/train\PNEUMONIA\person77_bacteria_377.jpeg,PNEUMONIA,138.8385981939404,2724.907772986412,147.0,0,255,7.4781876,0.005205080597518778,2724.907772986412,0.9996331497309227,-101041.45126958351,2.976023786350019
chest_xray_split/train\PNEUMONIA\person77_virus_139.jpeg,PNEUMONIA,99.06453978768927,4001.5298814805187,110.0,0,255,7.2166595,0.0035333689927583936,4001.5298814805187,0.9997501580176511,-71968.69578918067,1.6011966861670925
chest_xray_split/train\PNEUMONIA\person780_bacteria_2684.jpeg,PNEUMONIA,101.68114753099447,4982.978316734266,111.0,0,255,7.127636,0.002266095984205959,4982.978316734266,0.9997993570725132,-41787.28740367736,1.5253118625278108
chest_xray_split/train\PNEUMONIA\person781_virus_1412.jpeg,PNEUMONIA,105.92500486127823,3360.94666044594,112.0,0,255,7.3013535,0.000780114411180562,3360.94666044594,0.9997025532820716,-81375.80156614962,2.119324695036163
chest_xray_split/train\PNEUMONIA\person782_bacteria_2686.jpeg,PNEUMONIA,84.38433622398942,2357.784057877189,72.0,0,255,7.349201,0.0012299057649667407,2357.784057877189,0.999576052756224,51765.08253302547,2.2828692162763153
chest_xray_split/train\PNEUMONIA\person783_bacteria_2687.jpeg,PNEUMONIA,71.87207255328777,3180.6014104987207,71.0,0,255,6.727745,0.0024224144624636203,3180.6014104987207,0.9996856928725578,33543.53401532045,1.6997463571710036
chest_xray_split/train\PNEUMONIA\person786_bacteria_2690.jpeg,PNEUMONIA,141.6006875,2062.243099772442,151.0,0,255,7.200905,0.0028394607843137253,2062.243099772442,0.9995153261386841,-83824.29838683471,3.0079510071820192
chest_xray_split/train\PNEUMONIA\person787_bacteria_2691.jpeg,PNEUMONIA,106.71945824691188,5456.303306513245,119.0,0,255,6.996993,0.0009584207402011678,5456.303306513245,0.9998167593142924,-68657.85125862135,1.502411184674408
chest_xray_split/train\PNEUMONIA\person788_virus_1419.jpeg,PNEUMONIA,127.99546644396567,3161.8481390055845,137.0,0,255,7.5059958,0.0014291930129901119,3161.8481390055845,0.9996838292715773,-97796.77456010689,2.582920750738104
chest_xray_split/train\PNEUMONIA\person789_bacteria_2694.jpeg,PNEUMONIA,151.33176211314054,1962.9902652676103,165.0,0,255,7.033903,0.0017123287671232876,1962.9902652676103,0.999490832506818,-100581.14543105065,3.4449151973079615
chest_xray_split/train\PNEUMONIA\person789_virus_1420.jpeg,PNEUMONIA,159.97203684462914,1926.7905084231957,174.0,0,255,6.6665154,0.0044612727337311735,1926.7905084231957,0.9994812714371034,-128810.1413867233,4.242479392510818
chest_xray_split/train\PNEUMONIA\person78_bacteria_378.jpeg,PNEUMONIA,143.56543015408505,1800.0874756436226,153.0,0,255,7.151035,0.0030346691352126135,1800.0874756436226,0.9994447798824193,-90813.22992517905,4.389598242454905
chest_xray_split/train\PNEUMONIA\person78_bacteria_380.jpeg,PNEUMONIA,132.1564345865262,2443.8530076661796,144.0,0,255,7.31021,0.001673750798212005,2443.8530076661796,0.9995909774547327,-100860.80075453872,2.7886328984611795
chest_xray_split/train\PNEUMONIA\person78_bacteria_381.jpeg,PNEUMONIA,108.60577497826402,1774.2457807526548,115.0,0,255,7.2549834,0.002526807709027677,1774.2457807526548,0.999436697717667,-43141.73540260071,2.73778286619443
chest_xray_split/train\PNEUMONIA\person78_bacteria_384.jpeg,PNEUMONIA,115.91259002840333,2189.399547821069,127.0,0,255,7.3227234,0.002577221545952526,2189.399547821069,0.999543462287054,-66680.11533756185,2.4994528975740082
chest_xray_split/train\PNEUMONIA\person78_bacteria_385.jpeg,PNEUMONIA,93.44728655049958,2661.3858807059896,91.0,0,255,7.616288,0.01631530636812327,2661.3858807059896,0.9996243970465563,34086.69977229974,2.336796786125553
chest_xray_split/train\PNEUMONIA\person78_bacteria_387.jpeg,PNEUMONIA,92.72074850946365,4019.6790330280082,101.0,0,255,6.9226284,0.004116284661247273,4019.6790330280082,0.9997512857923287,-36830.752812459235,1.8095238907179039
chest_xray_split/train\PNEUMONIA\person78_virus_140.jpeg,PNEUMONIA,134.92230108145623,4344.515073127733,152.0,0,255,7.1248937,0.001965135994658608,4344.515073127733,0.9997698776823526,-259001.07108106263,2.6750458960819934
chest_xray_split/train\PNEUMONIA\person790_virus_1421.jpeg,PNEUMONIA,114.04876817968722,3180.601221519265,124.0,0,255,7.1191654,0.0015865908839502532,3180.601221519265,0.9996856928538886,-117951.17851205131,2.6264737310884185
chest_xray_split/train\PNEUMONIA\person793_virus_1424.jpeg,PNEUMONIA,129.53000993699698,2789.4956297012145,141.0,0,255,7.3943787,0.0046953341469850906,2789.4956297012145,0.9996416407216853,-132319.04984143237,3.1080412588789468
chest_xray_split/train\PNEUMONIA\person794_bacteria_2700.jpeg,PNEUMONIA,106.89674651046609,2824.591549453566,116.0,0,255,7.288775,0.0033042860160469945,2824.591549453566,0.9996460918067959,-76144.2321036892,2.465443725633724
chest_xray_split/train\PNEUMONIA\person796_bacteria_2702.jpeg,PNEUMONIA,118.05171303185627,2202.8130482463525,124.0,0,255,7.426193,0.001587990520282187,2202.8130482463525,0.9995462410022503,-41192.93085630031,2.268244894901269
chest_xray_split/train\PNEUMONIA\person798_virus_1430.jpeg,PNEUMONIA,108.77029835810512,2725.4472157367118,115.0,0,255,7.212002,0.001938847897682293,2725.4472157367118,0.9996332223142894,-83102.68151976581,2.5286848583172916
chest_xray_split/train\PNEUMONIA\person799_bacteria_2705.jpeg,PNEUMONIA,76.17840918350717,1419.2934584210627,66.0,0,255,7.0563054,0.0034453430573663625,1419.2934584210627,0.9992959201536338,34153.757540249884,2.6535707286041945
chest_xray_split/train\PNEUMONIA\person799_virus_1431.jpeg,PNEUMONIA,124.34479975216583,2355.769385614045,120.0,0,255,7.2844787,0.0004054105616605617,2355.769385614045,0.9995756903470895,-15742.673628730621,2.008168301426157
chest_xray_split/train\PNEUMONIA\person79_virus_148.jpeg,PNEUMONIA,136.4224190914933,2908.912269402062,145.0,0,255,7.455676,0.002036723607125777,2908.912269402062,0.9996563470278761,-127994.40691694053,3.1772354522142914
chest_xray_split/train\PNEUMONIA\person7_bacteria_24.jpeg,PNEUMONIA,112.45024546276844,2649.7703072970658,123.0,0,255,7.3203135,0.005209245156395891,2649.7703072970658,0.9996227511688782,-54035.35142723756,1.8262813645018388
chest_xray_split/train\PNEUMONIA\person7_bacteria_25.jpeg,PNEUMONIA,142.90726365653558,2278.8751205189055,157.0,0,209,7.110779,0.005653119616945491,2278.8751205189055,0.9995613794847796,-112261.78204730926,3.1924547921789688
chest_xray_split/train\PNEUMONIA\person7_bacteria_28.jpeg,PNEUMONIA,125.07255128812321,2298.9607752466486,131.0,0,207,7.372896,0.005223603856105755,2298.9607752466486,0.9995652099762907,-57220.474974352815,2.40707802642009
chest_xray_split/train\PNEUMONIA\person800_bacteria_2706.jpeg,PNEUMONIA,139.8717983929637,2245.8091396031905,153.0,0,234,7.1997275,0.0018604347008672765,2245.8091396031905,0.9995549243670174,-98607.35274099743,3.1992270443026842
chest_xray_split/train\PNEUMONIA\person802_bacteria_2708.jpeg,PNEUMONIA,123.90255014467166,4012.2257135039545,137.0,0,255,7.2759023,0.004560018308730976,4012.2257135039545,0.999750823882984,-160650.98276610477,2.3438276178851587
chest_xray_split/train\PNEUMONIA\person803_bacteria_2710.jpeg,PNEUMONIA,149.28373022146215,1289.1122885041416,163.0,2,231,6.6922703,0.0010577296178664328,1289.1122885041416,0.9992248736726944,-68802.58307948614,5.009132943586842
chest_xray_split/train\PNEUMONIA\person804_bacteria_2711.jpeg,PNEUMONIA,108.68741608485499,2969.7910067602493,120.0,0,255,7.5403438,0.010448367943668695,2969.7910067602493,0.9996633893135787,-60530.228338804416,2.076769506279766
chest_xray_split/train\PNEUMONIA\person806_virus_1439.jpeg,PNEUMONIA,157.06485877808043,2824.157095611405,182.0,0,255,6.648191,0.005897207929782083,2824.157095611405,0.9996460373826456,-195486.76890311227,3.230295966201793
chest_xray_split/train\PNEUMONIA\person806_virus_1440.jpeg,PNEUMONIA,168.11132598341558,2175.0674440790985,189.0,0,255,6.714157,0.003307320221125731,2175.0674440790985,0.999540455419835,-177877.65408718542,5.46007905580037
chest_xray_split/train\PNEUMONIA\person807_virus_1441.jpeg,PNEUMONIA,150.9507233657031,2091.829932519408,161.0,0,255,6.946668,0.0009630425242773421,2091.829932519408,0.999522178087927,-123232.64924283259,3.9018175723368995
chest_xray_split/train\PNEUMONIA\person808_bacteria_2716.jpeg,PNEUMONIA,111.38893790645726,4172.057825491654,120.0,0,255,7.1162043,0.006745415183586336,4172.057825491654,0.9997603675669454,-109043.20428680116,2.096845077706604
chest_xray_split/train\PNEUMONIA\person808_virus_1442.jpeg,PNEUMONIA,115.81013426054413,5213.191909249422,128.0,0,255,7.148247,0.001389537590470367,5213.191909249422,0.9998082157278818,-130788.53346372077,1.7850560994215556
chest_xray_split/train\PNEUMONIA\person809_bacteria_2717.jpeg,PNEUMONIA,118.9216328952558,3286.302339658141,133.0,0,255,7.3666105,0.003364815753887762,3286.302339658141,0.9996957992004764,-61511.80718780719,1.6250715775944213
chest_xray_split/train\PNEUMONIA\person809_bacteria_2718.jpeg,PNEUMONIA,133.43732552371725,2752.178424138706,146.0,0,255,7.388421,0.005136235695828719,2752.178424138706,0.9996367834386495,-114491.11506335951,2.6945977253045337
chest_xray_split/train\PNEUMONIA\person80_bacteria_389.jpeg,PNEUMONIA,74.52095780433159,1595.5450895741578,66.0,0,255,7.1072617,0.003098691357186503,1595.5450895741578,0.999373647505147,26125.84601270636,2.278318538525399
chest_xray_split/train\PNEUMONIA\person80_bacteria_390.jpeg,PNEUMONIA,119.60891785552536,2968.9631255782847,124.0,0,255,7.49776,0.01110450634057971,2968.9631255782847,0.9996632954829009,-60588.93757849853,2.0806775324390863
chest_xray_split/train\PNEUMONIA\person80_bacteria_391.jpeg,PNEUMONIA,98.22338918062849,1850.8297364546079,96.0,0,255,7.3198905,0.0061356484954571975,1850.8297364546079,0.9994599935510732,-7764.899530228435,2.316345632612834
chest_xray_split/train\PNEUMONIA\person80_bacteria_392.jpeg,PNEUMONIA,94.5732181907719,2573.813931213928,89.0,0,255,7.4917393,0.010174612713675214,2573.813931213928,0.9996116224213808,16417.67801428693,2.0002876830600083
chest_xray_split/train\PNEUMONIA\person80_bacteria_393.jpeg,PNEUMONIA,122.90316920516624,4134.41599010085,132.0,0,255,7.2690973,0.003528273217322094,4134.41599010085,0.9997581863584235,-145290.90255642266,2.2958318556416693
chest_xray_split/train\PNEUMONIA\person80_virus_150.jpeg,PNEUMONIA,121.5184850305944,3650.7170606929217,134.0,0,255,7.3645115,0.0035392992424242422,3650.7170606929217,0.9997261562209285,-147200.04227385097,2.434548936609704
chest_xray_split/train\PNEUMONIA\person810_bacteria_2719.jpeg,PNEUMONIA,94.94319056313375,1349.993522823687,90.0,0,255,7.1486063,0.004064687952679865,1349.993522823687,0.9992598040011991,10855.850949392629,2.669804683042303
chest_xray_split/train\PNEUMONIA\person810_virus_1446.jpeg,PNEUMONIA,148.74843420783884,2478.687605215402,158.0,0,255,7.163174,0.001215076216890265,2478.687605215402,0.9995967233945531,-151106.57136393976,4.422353690560068
chest_xray_split/train\PNEUMONIA\person811_virus_1447.jpeg,PNEUMONIA,131.09916748143493,3972.557197959055,148.0,0,255,7.1129627,0.0009682647764043113,3972.557197959055,0.9997483363268274,-224189.73011740757,2.7506263263359787
chest_xray_split/train\PNEUMONIA\person813_bacteria_2723.jpeg,PNEUMONIA,118.43573510657679,2518.121981751061,124.0,0,207,7.451355,0.001977094685238245,2518.121981751061,0.9996030362931037,-50523.94478548978,2.1228772042567243
chest_xray_split/train\PNEUMONIA\person813_virus_1449.jpeg,PNEUMONIA,142.21952784862134,4621.6331421411805,149.0,0,255,7.7109156,0.002167320629589258,4621.6331421411805,0.9997836730778215,-140068.60919891763,2.2306346088040994
chest_xray_split/train\PNEUMONIA\person814_bacteria_2725.jpeg,PNEUMONIA,125.64593066142119,2774.8389206177635,134.0,0,255,7.438678,0.0021898819768871405,2774.8389206177635,0.9996397485486018,-95963.36515544438,2.5237160989691967
chest_xray_split/train\PNEUMONIA\person816_bacteria_2727.jpeg,PNEUMONIA,109.79024727852853,2680.191018107022,113.0,0,255,7.4800797,0.007307111799299299,2680.191018107022,0.9996270314225109,-26059.076195565365,1.9456933439180186
chest_xray_split/train\PNEUMONIA\person817_bacteria_2728.jpeg,PNEUMONIA,165.2115581610614,730.8911703274565,168.0,48,229,6.6207666,0.0008114779389077445,730.8911703274565,0.9986336766440937,-16355.199409912262,3.8108814728981013
chest_xray_split/train\PNEUMONIA\person81_bacteria_395.jpeg,PNEUMONIA,129.35573066870944,2853.3023658842017,143.0,0,255,7.415086,0.003715678322518625,2853.3023658842017,0.9996496516935444,-112051.14402520082,2.500377050319002
chest_xray_split/train\PNEUMONIA\person81_bacteria_396.jpeg,PNEUMONIA,78.44295085877863,1660.126778792433,74.0,0,255,7.284978,0.004739185750636132,1660.126778792433,0.9993979989891398,18915.761640811834,2.5707792283519457
chest_xray_split/train\PNEUMONIA\person81_bacteria_397.jpeg,PNEUMONIA,117.45289912005028,1982.2716265731044,123.0,0,255,7.3456435,0.002154043578462183,1982.2716265731044,0.9994957826317881,-47412.37378414686,2.7192824884265
chest_xray_split/train\PNEUMONIA\person81_virus_152.jpeg,PNEUMONIA,128.86201794501497,5245.570901982671,154.0,0,255,7.027149,0.003072849807445443,5245.570901982671,0.9998093993164903,-271722.6506630181,2.13189265403323
chest_xray_split/train\PNEUMONIA\person81_virus_153.jpeg,PNEUMONIA,125.17288429824926,4676.169688242078,139.0,0,255,7.35509,0.003025950049784268,4676.169688242078,0.9997861954843088,-183670.42511518623,2.129564839894195
chest_xray_split/train\PNEUMONIA\person820_bacteria_2731.jpeg,PNEUMONIA,101.26323892787083,2415.4352722843573,97.0,0,255,7.4637737,0.007968113399728385,2415.4352722843573,0.9995861672723165,16119.525775041342,1.9559573290369772
chest_xray_split/train\PNEUMONIA\person820_virus_1456.jpeg,PNEUMONIA,114.15442245697565,2883.723695241261,121.0,0,255,7.547333,0.0020899667708178344,2883.723695241261,0.999653346349375,-48391.83795091176,2.1609286438390893
chest_xray_split/train\PNEUMONIA\person823_virus_1459.jpeg,PNEUMONIA,113.05502026529108,1370.1317461676072,119.0,0,255,7.0764766,0.0009487840825350037,1370.1317461676072,0.9992706754819185,-24795.000247247757,2.482750035475556
chest_xray_split/train\PNEUMONIA\person825_bacteria_2736.jpeg,PNEUMONIA,141.91736357258898,2709.9670580174984,165.0,0,255,7.0353184,0.007389048884950524,2709.9670580174984,0.999631127941211,-164530.88047467743,3.1609907404527484
chest_xray_split/train\PNEUMONIA\person826_virus_1462.jpeg,PNEUMONIA,128.62697665754928,2098.8542312317427,131.0,0,219,7.2946215,0.0019435702871484172,2098.8542312317427,0.9995237764673724,-20692.714207766025,1.8697986215783235
chest_xray_split/train\PNEUMONIA\person827_bacteria_2738.jpeg,PNEUMONIA,106.9552095891099,2595.2166998669118,110.0,0,255,7.3964043,0.007729304802089612,2595.2166998669118,0.9996148241400453,-5790.387813337591,1.679642893410105
chest_xray_split/train\PNEUMONIA\person829_bacteria_2740.jpeg,PNEUMONIA,126.2420004554129,2124.0221604282606,133.0,0,255,7.3645353,0.0022431796495489243,2124.0221604282606,0.9995294166721543,-58800.68283794723,2.698742852433146
chest_xray_split/train\PNEUMONIA\person82_bacteria_402.jpeg,PNEUMONIA,102.09256184058158,2854.376088362668,110.0,0,255,7.4111485,0.006781153499742666,2854.376088362668,0.9996497834369085,-51562.88912506065,1.904021154363399
chest_xray_split/train\PNEUMONIA\person82_bacteria_404.jpeg,PNEUMONIA,102.72754515599343,2287.4592453694722,112.0,0,255,7.400503,0.007078715106732348,2287.4592453694722,0.9995630247722246,-44338.41719170933,2.195619539936533
chest_xray_split/train\PNEUMONIA\person830_bacteria_2741.jpeg,PNEUMONIA,124.3210249652456,2136.3972166626068,127.0,0,255,7.36884,0.004940917516218721,2136.3972166626068,0.9995321412453407,-44549.515608657166,2.3879925643013946
